User_ID,Year,Month,Balance,Scenario,Salary,Fixed_Expenses,Variable_Expenses,Total_Expenses,Savings,Savings_Rate,Expense_Fluctuation,Risk_Category
U286,2024,10,930427.0,Salary Increases & Fixed Expenses Remain Stable,204331,57329.0,70828,128157.0,76174.0,37.28,0.03,Low Risk
U286,2024,11,1006601.0,Salary Increases & Fixed Expenses Remain Stable,204331,57329.0,78316,135645.0,68686.0,33.62,-0.02,Low Risk
U286,2024,12,1075287.0,Salary Increases & Fixed Expenses Remain Stable,204331,57329.0,75317,132646.0,71685.0,35.08,0.04,Low Risk
U287,2024,1,231700.0,Salary Increases & Fixed Expenses Increase,150572,47326.0,83297,130623.0,19949.0,13.25,-0.03,High Risk
U287,2024,2,251649.0,Salary Increases & Fixed Expenses Increase,150572,47326.0,82071,129397.0,21175.0,14.06,-0.04,High Risk
U287,2024,3,272824.0,Salary Increases & Fixed Expenses Increase,150572,47326.0,68253,115579.0,34993.0,23.24,-0.02,Medium Risk
U287,2024,4,307817.0,Salary Increases & Fixed Expenses Increase,169533,47326.0,71724,119050.0,50483.0,29.78,0.05,Low Risk
U287,2024,5,358300.0,Salary Increases & Fixed Expenses Increase,169533,47326.0,84678,132004.0,37529.0,22.14,0.04,Medium Risk
U287,2024,6,395829.0,Salary Increases & Fixed Expenses Increase,169533,47326.0,70307,117633.0,51900.0,30.61,-0.0,Low Risk
U287,2024,7,447729.0,Salary Increases & Fixed Expenses Increase,169533,47326.0,100338,147664.0,21869.0,12.9,0.04,High Risk
U287,2024,8,469598.0,Salary Increases & Fixed Expenses Increase,169533,47326.0,83551,130877.0,38656.0,22.8,0.03,Medium Risk
U287,2024,9,508254.0,Salary Increases & Fixed Expenses Increase,169533,47326.0,90847,138173.0,31360.0,18.5,0.01,Medium Risk
U287,2024,10,539614.0,Salary Increases & Fixed Expenses Increase,169533,47326.0,71014,118340.0,51193.0,30.2,-0.04,Low Risk
U287,2024,11,590807.0,Salary Increases & Fixed Expenses Increase,169533,47326.0,89534,136860.0,32673.0,19.27,-0.02,Medium Risk
U287,2024,12,623480.0,Salary Increases & Fixed Expenses Increase,169533,47326.0,91411,138737.0,30796.0,18.17,-0.04,Medium Risk
U288,2024,1,207277.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,35225,64721.0,11073.0,14.61,0.03,High Risk
U288,2024,2,218350.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,36532,66028.0,9766.0,12.88,0.01,High Risk
U288,2024,3,228116.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,31522,61018.0,14776.0,19.49,0.03,Medium Risk
U288,2024,4,242892.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,35410,64906.0,10888.0,14.37,-0.05,High Risk
U288,2024,5,253780.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,38773,68269.0,7525.0,9.93,0.04,High Risk
U288,2024,6,261305.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,38501,67997.0,7797.0,10.29,-0.01,High Risk
U288,2024,7,269102.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,31289,60785.0,15009.0,19.8,0.03,Medium Risk
U288,2024,8,284111.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,35019,64515.0,11279.0,14.88,-0.03,High Risk
U288,2024,9,295390.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,31798,61294.0,14500.0,19.13,0.01,Medium Risk
U288,2024,10,309890.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,34899,64395.0,11399.0,15.04,0.02,Medium Risk
U288,2024,11,321289.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,39045,68541.0,7253.0,9.57,0.03,High Risk
U288,2024,12,328542.0,Stable Salary & Stable Fixed Expenses,75794,29496.0,43828,73324.0,2470.0,3.26,0.03,High Risk
U289,2024,1,213789.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,18881,37158.0,-10099.0,-37.32,0.03,High Risk
U289,2024,2,203690.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,21376,39653.0,-12594.0,-46.54,0.01,High Risk
U289,2024,3,191096.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,24621,42898.0,-15839.0,-58.54,0.01,High Risk
U289,2024,4,175257.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,18773,37050.0,-9991.0,-36.92,0.03,High Risk
U289,2024,5,165266.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,16569,34846.0,-7787.0,-28.78,0.0,High Risk
U289,2024,6,157479.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,18553,36830.0,-9771.0,-36.11,-0.02,High Risk
U289,2024,7,147708.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,17274,35551.0,-8492.0,-31.38,-0.01,High Risk
U289,2024,8,139216.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,17059,35336.0,-8277.0,-30.59,-0.03,High Risk
U289,2024,9,130939.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,17538,35815.0,-8756.0,-32.36,-0.05,High Risk
U289,2024,10,122183.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,20448,38725.0,-11666.0,-43.11,0.01,High Risk
U289,2024,11,110517.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,21625,39902.0,-12843.0,-47.46,-0.0,High Risk
U289,2024,12,97674.0,Stable Salary & Decreasing Fixed Expenses,27059,18277.0,21432,39709.0,-12650.0,-46.75,-0.03,High Risk
U290,2024,1,245443.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,54799,131476.0,-29160.0,-28.5,-0.03,High Risk
U290,2024,2,216283.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,55167,131844.0,-29528.0,-28.86,0.01,High Risk
U290,2024,3,186755.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,72905,149582.0,-47266.0,-46.2,-0.0,High Risk
U290,2024,4,139489.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,47150,123827.0,-21511.0,-21.02,0.01,High Risk
U290,2024,5,117978.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,49342,126019.0,-23703.0,-23.17,-0.03,High Risk
U290,2024,6,94275.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,47628,124305.0,-21989.0,-21.49,-0.03,High Risk
U290,2024,7,72286.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,43277,119954.0,-17638.0,-17.24,-0.04,High Risk
U290,2024,8,54648.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,58355,135032.0,-32716.0,-31.98,0.0,High Risk
U290,2024,9,21932.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,44291,120968.0,-18652.0,-18.23,0.05,High Risk
U290,2024,10,3280.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,50327,127004.0,-24688.0,-24.13,0.03,High Risk
U290,2024,11,-21408.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,54177,130854.0,-28538.0,-27.89,-0.02,High Risk
U290,2024,12,-49946.0,Stable Salary & Stable Fixed Expenses,102316,76677.0,56631,133308.0,-30992.0,-30.29,-0.03,High Risk
U291,2024,1,235481.0,Salary Increases & Fixed Expenses Remain Stable,204238,63413.0,105974,169387.0,34851.0,17.06,-0.02,Medium Risk
U291,2024,2,270332.0,Salary Increases & Fixed Expenses Remain Stable,204238,63413.0,110009,173422.0,30816.0,15.09,0.01,Medium Risk
U291,2024,3,301148.0,Salary Increases & Fixed Expenses Remain Stable,204238,63413.0,83283,146696.0,57542.0,28.17,-0.01,Low Risk
U291,2024,4,358690.0,Salary Increases & Fixed Expenses Remain Stable,229312,63413.0,130576,193989.0,35323.0,15.4,0.01,Medium Risk
U291,2024,5,394013.0,Salary Increases & Fixed Expenses Remain Stable,229312,63413.0,101268,164681.0,64631.0,28.18,-0.01,Low Risk
U291,2024,6,458644.0,Salary Increases & Fixed Expenses Remain Stable,229312,63413.0,93628,157041.0,72271.0,31.52,0.02,Low Risk
U291,2024,7,530915.0,Salary Increases & Fixed Expenses Remain Stable,229312,63413.0,129764,193177.0,36135.0,15.76,-0.0,Medium Risk
U291,2024,8,567050.0,Salary Increases & Fixed Expenses Remain Stable,229312,63413.0,98789,162202.0,67110.0,29.27,-0.01,Low Risk
U291,2024,9,634160.0,Salary Increases & Fixed Expenses Remain Stable,229312,63413.0,134207,197620.0,31692.0,13.82,-0.03,High Risk
U291,2024,10,665852.0,Salary Increases & Fixed Expenses Remain Stable,229312,63413.0,125575,188988.0,40324.0,17.58,0.0,Medium Risk
U291,2024,11,706176.0,Salary Increases & Fixed Expenses Remain Stable,229312,63413.0,132427,195840.0,33472.0,14.6,0.01,High Risk
U291,2024,12,739648.0,Salary Increases & Fixed Expenses Remain Stable,229312,63413.0,98882,162295.0,67017.0,29.23,-0.02,Low Risk
U292,2024,1,234737.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,101541,158993.0,37680.0,19.16,0.04,Medium Risk
U292,2024,2,272417.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,96797,154249.0,42424.0,21.57,-0.03,Medium Risk
U292,2024,3,314841.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,135186,192638.0,4035.0,2.05,0.04,High Risk
U292,2024,4,318876.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,79316,136768.0,59905.0,30.46,-0.04,Low Risk
U292,2024,5,378781.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,83618,141070.0,55603.0,28.27,0.01,Low Risk
U292,2024,6,434384.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,89919,147371.0,49302.0,25.07,-0.05,Low Risk
U292,2024,7,483686.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,81120,138572.0,58101.0,29.54,0.04,Low Risk
U292,2024,8,541787.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,100264,157716.0,38957.0,19.81,0.01,Medium Risk
U292,2024,9,580744.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,124275,181727.0,14946.0,7.6,-0.02,High Risk
U292,2024,10,595690.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,143323,200775.0,-4102.0,-2.09,0.03,High Risk
U292,2024,11,591588.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,109810,167262.0,29411.0,14.95,0.03,High Risk
U292,2024,12,620999.0,Stable Salary & Decreasing Fixed Expenses,196673,57452.0,95757,153209.0,43464.0,22.1,0.04,Medium Risk
U293,2024,1,209152.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,68011,148836.0,73304.0,33.0,-0.01,Low Risk
U293,2024,2,282456.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,83267,164092.0,58048.0,26.13,-0.05,Low Risk
U293,2024,3,340504.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,80370,161195.0,60945.0,27.44,0.02,Low Risk
U293,2024,4,401449.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,87380,168205.0,53935.0,24.28,0.03,Medium Risk
U293,2024,5,455384.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,80235,161060.0,61080.0,27.5,0.02,Low Risk
U293,2024,6,516464.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,71295,152120.0,70020.0,31.52,-0.03,Low Risk
U293,2024,7,586484.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,76783,157608.0,64532.0,29.05,0.05,Low Risk
U293,2024,8,651016.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,87873,168698.0,53442.0,24.06,-0.04,Medium Risk
U293,2024,9,704458.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,87908,168733.0,53407.0,24.04,-0.0,Medium Risk
U293,2024,10,757865.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,67689,148514.0,73626.0,33.14,0.0,Low Risk
U293,2024,11,831491.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,79416,160241.0,61899.0,27.86,-0.03,Low Risk
U293,2024,12,893390.0,Stable Salary & Stable Fixed Expenses,222140,80825.0,69730,150555.0,71585.0,32.23,-0.04,Low Risk
U294,2024,1,225762.0,Stable Salary & Increasing Fixed Expenses,226230,92183.0,85349,177532.0,48698.0,21.53,-0.0,Medium Risk
U294,2024,2,274460.0,Stable Salary & Increasing Fixed Expenses,226230,92183.0,72587,164770.0,61460.0,27.17,0.01,Low Risk
U294,2024,3,335920.0,Stable Salary & Increasing Fixed Expenses,226230,92183.0,76478,168661.0,57569.0,25.45,0.01,Low Risk
U294,2024,4,393489.0,Stable Salary & Increasing Fixed Expenses,226230,92183.0,82270,174453.0,51777.0,22.89,0.02,Medium Risk
U294,2024,5,445266.0,Stable Salary & Increasing Fixed Expenses,226230,92990.0,73538,166528.0,59702.0,26.39,-0.04,Low Risk
U294,2024,6,504968.0,Stable Salary & Increasing Fixed Expenses,226230,92990.0,74755,167745.0,58485.0,25.85,-0.04,Low Risk
U294,2024,7,563453.0,Stable Salary & Increasing Fixed Expenses,226230,92990.0,73171,166161.0,60069.0,26.55,0.02,Low Risk
U294,2024,8,623522.0,Stable Salary & Increasing Fixed Expenses,226230,92990.0,77307,170297.0,55933.0,24.72,0.03,Medium Risk
U294,2024,9,679455.0,Stable Salary & Increasing Fixed Expenses,226230,92990.0,73749,166739.0,59491.0,26.3,-0.05,Low Risk
U294,2024,10,738946.0,Stable Salary & Increasing Fixed Expenses,226230,92990.0,69744,162734.0,63496.0,28.07,-0.04,Low Risk
U294,2024,11,802442.0,Stable Salary & Increasing Fixed Expenses,226230,92990.0,69906,162896.0,63334.0,28.0,-0.05,Low Risk
U294,2024,12,865776.0,Stable Salary & Increasing Fixed Expenses,226230,92990.0,87103,180093.0,46137.0,20.39,-0.04,Medium Risk
U295,2024,1,240028.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,29235,55959.0,994.0,1.75,-0.03,High Risk
U295,2024,2,241022.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,32945,59669.0,-2716.0,-4.77,-0.03,High Risk
U295,2024,3,238306.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,31563,58287.0,-1334.0,-2.34,-0.05,High Risk
U295,2024,4,236972.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,24211,50935.0,6018.0,10.57,-0.04,High Risk
U295,2024,5,242990.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,33409,60133.0,-3180.0,-5.58,-0.04,High Risk
U295,2024,6,239810.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,32503,59227.0,-2274.0,-3.99,0.04,High Risk
U295,2024,7,237536.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,23153,49877.0,7076.0,12.42,-0.04,High Risk
U295,2024,8,244612.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,29275,55999.0,954.0,1.68,0.01,High Risk
U295,2024,9,245566.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,33592,60316.0,-3363.0,-5.9,-0.05,High Risk
U295,2024,10,242203.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,27741,54465.0,2488.0,4.37,-0.04,High Risk
U295,2024,11,244691.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,27200,53924.0,3029.0,5.32,0.03,High Risk
U295,2024,12,247720.0,Stable Salary & Stable Fixed Expenses,56953,26724.0,37417,64141.0,-7188.0,-12.62,0.05,High Risk
U296,2024,1,205487.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,56282,93318.0,-4024.0,-4.51,-0.01,High Risk
U296,2024,2,201463.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,69877,106913.0,-17619.0,-19.73,-0.04,High Risk
U296,2024,3,183844.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,55987,93023.0,-3729.0,-4.18,-0.05,High Risk
U296,2024,4,180115.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,55074,92110.0,-2816.0,-3.15,-0.01,High Risk
U296,2024,5,177299.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,68433,105469.0,-16175.0,-18.11,0.05,High Risk
U296,2024,6,161124.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,63336,100372.0,-11078.0,-12.41,0.02,High Risk
U296,2024,7,150046.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,58464,95500.0,-6206.0,-6.95,0.02,High Risk
U296,2024,8,143840.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,60629,97665.0,-8371.0,-9.37,-0.01,High Risk
U296,2024,9,135469.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,68534,105570.0,-16276.0,-18.23,0.0,High Risk
U296,2024,10,119193.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,60238,97274.0,-7980.0,-8.94,0.02,High Risk
U296,2024,11,111213.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,70307,107343.0,-18049.0,-20.21,0.04,High Risk
U296,2024,12,93164.0,Stable Salary & Stable Fixed Expenses,89294,37036.0,67306,104342.0,-15048.0,-16.85,0.01,High Risk
U297,2024,1,215736.0,Salary Increases & Fixed Expenses Remain Stable,31338,17321.0,11868,29189.0,2149.0,6.86,0.01,High Risk
U297,2024,2,217885.0,Salary Increases & Fixed Expenses Remain Stable,31338,17321.0,10937,28258.0,3080.0,9.83,-0.01,High Risk
U297,2024,3,220965.0,Salary Increases & Fixed Expenses Remain Stable,31338,17321.0,11944,29265.0,2073.0,6.61,0.01,High Risk
U297,2024,4,223038.0,Salary Increases & Fixed Expenses Remain Stable,50847,17321.0,15852,33173.0,17674.0,34.76,0.01,Low Risk
U297,2024,5,240712.0,Salary Increases & Fixed Expenses Remain Stable,50847,17321.0,18733,36054.0,14793.0,29.09,0.05,Low Risk
U297,2024,6,255505.0,Salary Increases & Fixed Expenses Remain Stable,50847,17321.0,17380,34701.0,16146.0,31.75,0.0,Low Risk
U297,2024,7,271651.0,Salary Increases & Fixed Expenses Remain Stable,50847,17321.0,16792,34113.0,16734.0,32.91,-0.0,Low Risk
U297,2024,8,288385.0,Salary Increases & Fixed Expenses Remain Stable,50847,17321.0,18644,35965.0,14882.0,29.27,-0.01,Low Risk
U297,2024,9,303267.0,Salary Increases & Fixed Expenses Remain Stable,50847,17321.0,19904,37225.0,13622.0,26.79,0.01,Low Risk
U297,2024,10,316889.0,Salary Increases & Fixed Expenses Remain Stable,50847,17321.0,22910,40231.0,10616.0,20.88,0.03,Medium Risk
U297,2024,11,327505.0,Salary Increases & Fixed Expenses Remain Stable,50847,17321.0,20251,37572.0,13275.0,26.11,-0.04,Low Risk
U297,2024,12,340780.0,Salary Increases & Fixed Expenses Remain Stable,50847,17321.0,19624,36945.0,13902.0,27.34,-0.02,Low Risk
U298,2024,1,233418.0,Salary Increases & Fixed Expenses Increase,89365,34492.0,43024,77516.0,11849.0,13.26,-0.05,High Risk
U298,2024,2,245267.0,Salary Increases & Fixed Expenses Increase,89365,35032.0,37419,72451.0,16914.0,18.93,-0.04,Medium Risk
U298,2024,3,262181.0,Salary Increases & Fixed Expenses Increase,89365,35032.0,40815,75847.0,13518.0,15.13,0.0,Medium Risk
U298,2024,4,275699.0,Salary Increases & Fixed Expenses Increase,89365,35032.0,50331,85363.0,4002.0,4.48,0.01,High Risk
U298,2024,5,279701.0,Salary Increases & Fixed Expenses Increase,89365,35032.0,43101,78133.0,11232.0,12.57,-0.04,High Risk
U298,2024,6,290933.0,Salary Increases & Fixed Expenses Increase,89365,35032.0,45037,80069.0,9296.0,10.4,-0.04,High Risk
U298,2024,7,300229.0,Salary Increases & Fixed Expenses Increase,89365,35032.0,36519,71551.0,17814.0,19.93,0.0,Medium Risk
U298,2024,8,318043.0,Salary Increases & Fixed Expenses Increase,112076,35032.0,64909,99941.0,12135.0,10.83,0.01,High Risk
U298,2024,9,330178.0,Salary Increases & Fixed Expenses Increase,112076,35032.0,53068,88100.0,23976.0,21.39,0.03,Medium Risk
U298,2024,10,354154.0,Salary Increases & Fixed Expenses Increase,112076,36382.0,55776,92158.0,19918.0,17.77,0.02,Medium Risk
U298,2024,11,374072.0,Salary Increases & Fixed Expenses Increase,112076,36382.0,63069,99451.0,12625.0,11.26,-0.05,High Risk
U298,2024,12,386697.0,Salary Increases & Fixed Expenses Increase,112076,36382.0,52715,89097.0,22979.0,20.5,0.04,Medium Risk
U299,2024,1,215370.0,Salary Increases & Fixed Expenses Increase,219562,113248.0,145864,259112.0,-39550.0,-18.01,0.04,High Risk
U299,2024,2,175820.0,Salary Increases & Fixed Expenses Increase,219562,114343.0,147763,262106.0,-42544.0,-19.38,0.05,High Risk
U299,2024,3,133276.0,Salary Increases & Fixed Expenses Increase,219562,115896.0,212843,328739.0,-109177.0,-49.72,-0.03,High Risk
U299,2024,4,24099.0,Salary Increases & Fixed Expenses Increase,219562,115896.0,148987,264883.0,-45321.0,-20.64,0.01,High Risk
U299,2024,5,-21222.0,Salary Increases & Fixed Expenses Increase,219562,115896.0,164871,280767.0,-61205.0,-27.88,-0.02,High Risk
U299,2024,6,-82427.0,Salary Increases & Fixed Expenses Increase,219562,117841.0,131987,249828.0,-30266.0,-13.78,-0.02,High Risk
U299,2024,7,-112693.0,Salary Increases & Fixed Expenses Increase,219562,117841.0,165448,283289.0,-63727.0,-29.02,-0.03,High Risk
U299,2024,8,-176420.0,Salary Increases & Fixed Expenses Increase,247901,118582.0,176630,295212.0,-47311.0,-19.08,-0.01,High Risk
U299,2024,9,-223731.0,Salary Increases & Fixed Expenses Increase,247901,118582.0,158794,277376.0,-29475.0,-11.89,0.01,High Risk
U299,2024,10,-253206.0,Salary Increases & Fixed Expenses Increase,247901,118582.0,243933,362515.0,-114614.0,-46.23,-0.02,High Risk
U299,2024,11,-367820.0,Salary Increases & Fixed Expenses Increase,247901,118582.0,164832,283414.0,-35513.0,-14.33,-0.04,High Risk
U299,2024,12,-403333.0,Salary Increases & Fixed Expenses Increase,247901,118582.0,174399,292981.0,-45080.0,-18.18,-0.04,High Risk
U300,2024,1,244357.0,Stable Salary & Increasing Fixed Expenses,233736,102772.0,111756,214528.0,19208.0,8.22,0.01,High Risk
U300,2024,2,263565.0,Stable Salary & Increasing Fixed Expenses,233736,102772.0,113278,216050.0,17686.0,7.57,-0.04,High Risk
U300,2024,3,281251.0,Stable Salary & Increasing Fixed Expenses,233736,102772.0,118282,221054.0,12682.0,5.43,-0.03,High Risk
U300,2024,4,293933.0,Stable Salary & Increasing Fixed Expenses,233736,102772.0,99832,202604.0,31132.0,13.32,-0.01,High Risk
U300,2024,5,325065.0,Stable Salary & Increasing Fixed Expenses,233736,102772.0,119235,222007.0,11729.0,5.02,-0.03,High Risk
U300,2024,6,336794.0,Stable Salary & Increasing Fixed Expenses,233736,102772.0,125292,228064.0,5672.0,2.43,-0.04,High Risk
U300,2024,7,342466.0,Stable Salary & Increasing Fixed Expenses,233736,102772.0,121948,224720.0,9016.0,3.86,0.02,High Risk
U300,2024,8,351482.0,Stable Salary & Increasing Fixed Expenses,233736,102772.0,94981,197753.0,35983.0,15.39,0.01,Medium Risk
U300,2024,9,387465.0,Stable Salary & Increasing Fixed Expenses,233736,103637.0,132857,236494.0,-2758.0,-1.18,0.04,High Risk
U300,2024,10,384707.0,Stable Salary & Increasing Fixed Expenses,233736,103637.0,132617,236254.0,-2518.0,-1.08,-0.0,High Risk
U300,2024,11,382189.0,Stable Salary & Increasing Fixed Expenses,233736,103637.0,102939,206576.0,27160.0,11.62,-0.05,High Risk
U300,2024,12,409349.0,Stable Salary & Increasing Fixed Expenses,233736,105593.0,107158,212751.0,20985.0,8.98,-0.05,High Risk
U301,2024,1,217088.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,115930,218261.0,19356.0,8.15,-0.02,High Risk
U301,2024,2,236444.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,112895,215226.0,22391.0,9.42,0.03,High Risk
U301,2024,3,258835.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,108322,210653.0,26964.0,11.35,0.04,High Risk
U301,2024,4,285799.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,109716,212047.0,25570.0,10.76,0.01,High Risk
U301,2024,5,311369.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,117703,220034.0,17583.0,7.4,-0.0,High Risk
U301,2024,6,328952.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,120737,223068.0,14549.0,6.12,0.02,High Risk
U301,2024,7,343501.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,124602,226933.0,10684.0,4.5,0.03,High Risk
U301,2024,8,354185.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,126504,228835.0,8782.0,3.7,-0.02,High Risk
U301,2024,9,362967.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,134797,237128.0,489.0,0.21,-0.04,High Risk
U301,2024,10,363456.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,157239,259570.0,-21953.0,-9.24,-0.0,High Risk
U301,2024,11,341503.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,118359,220690.0,16927.0,7.12,-0.05,High Risk
U301,2024,12,358430.0,Stable Salary & Stable Fixed Expenses,237617,102331.0,143898,246229.0,-8612.0,-3.62,0.03,High Risk
U302,2024,1,239917.0,Salary Increases & Fixed Expenses Increase,291261,117891.0,203983,321874.0,-30613.0,-10.51,0.03,High Risk
U302,2024,2,209304.0,Salary Increases & Fixed Expenses Increase,291261,117891.0,219472,337363.0,-46102.0,-15.83,-0.03,High Risk
U302,2024,3,163202.0,Salary Increases & Fixed Expenses Increase,304293,117891.0,283941,401832.0,-97539.0,-32.05,0.04,High Risk
U302,2024,4,65663.0,Salary Increases & Fixed Expenses Increase,304293,117891.0,187023,304914.0,-621.0,-0.2,-0.02,High Risk
U302,2024,5,65042.0,Salary Increases & Fixed Expenses Increase,304293,117891.0,192405,310296.0,-6003.0,-1.97,0.0,High Risk
U302,2024,6,59039.0,Salary Increases & Fixed Expenses Increase,304293,117891.0,186301,304192.0,101.0,0.03,0.04,High Risk
U302,2024,7,59140.0,Salary Increases & Fixed Expenses Increase,304293,117891.0,228995,346886.0,-42593.0,-14.0,-0.0,High Risk
U302,2024,8,16547.0,Salary Increases & Fixed Expenses Increase,304293,117891.0,202841,320732.0,-16439.0,-5.4,-0.01,High Risk
U302,2024,9,108.0,Salary Increases & Fixed Expenses Increase,304293,117891.0,196497,314388.0,-10095.0,-3.32,0.03,High Risk
U302,2024,10,-9987.0,Salary Increases & Fixed Expenses Increase,304293,117891.0,231966,349857.0,-45564.0,-14.97,0.03,High Risk
U302,2024,11,-55551.0,Salary Increases & Fixed Expenses Increase,304293,118409.0,224686,343095.0,-38802.0,-12.75,-0.04,High Risk
U302,2024,12,-94353.0,Salary Increases & Fixed Expenses Increase,304293,118409.0,206801,325210.0,-20917.0,-6.87,-0.05,High Risk
U303,2024,1,235802.0,Salary Increases & Fixed Expenses Remain Stable,215241,84094.0,94016,178110.0,37131.0,17.25,0.02,Medium Risk
U303,2024,2,272933.0,Salary Increases & Fixed Expenses Remain Stable,215241,84094.0,96243,180337.0,34904.0,16.22,0.04,Medium Risk
U303,2024,3,307837.0,Salary Increases & Fixed Expenses Remain Stable,215241,84094.0,139360,223454.0,-8213.0,-3.82,-0.04,High Risk
U303,2024,4,299624.0,Salary Increases & Fixed Expenses Remain Stable,215241,84094.0,87908,172002.0,43239.0,20.09,-0.04,Medium Risk
U303,2024,5,342863.0,Salary Increases & Fixed Expenses Remain Stable,236627,84094.0,132623,216717.0,19910.0,8.41,-0.03,High Risk
U303,2024,6,362773.0,Salary Increases & Fixed Expenses Remain Stable,236627,84094.0,140987,225081.0,11546.0,4.88,0.03,High Risk
U303,2024,7,374319.0,Salary Increases & Fixed Expenses Remain Stable,236627,84094.0,135082,219176.0,17451.0,7.37,0.01,High Risk
