User_ID,Year,Month,Balance,Scenario,Salary,Fixed_Expenses,Variable_Expenses,Total_Expenses,Savings,Savings_Rate,Expense_Fluctuation,Risk_Category
U188,2024,12,435568.0,Stable Salary & Stable Fixed Expenses,207761,107648.0,103801,211449.0,-3688.0,-1.78,0.04,High Risk
U189,2024,1,247166.0,Salary Increases & Fixed Expenses Remain Stable,246146,98887.0,75187,174074.0,72072.0,29.28,0.03,Low Risk
U189,2024,2,319238.0,Salary Increases & Fixed Expenses Remain Stable,246146,98887.0,99469,198356.0,47790.0,19.42,-0.04,Medium Risk
U189,2024,3,367028.0,Salary Increases & Fixed Expenses Remain Stable,246146,98887.0,91906,190793.0,55353.0,22.49,-0.04,Medium Risk
U189,2024,4,422381.0,Salary Increases & Fixed Expenses Remain Stable,256310,98887.0,119918,218805.0,37505.0,14.63,-0.04,High Risk
U189,2024,5,459886.0,Salary Increases & Fixed Expenses Remain Stable,256310,98887.0,119767,218654.0,37656.0,14.69,0.0,High Risk
U189,2024,6,497542.0,Salary Increases & Fixed Expenses Remain Stable,256310,98887.0,99229,198116.0,58194.0,22.7,-0.04,Medium Risk
U189,2024,7,555736.0,Salary Increases & Fixed Expenses Remain Stable,256310,98887.0,90311,189198.0,67112.0,26.18,-0.0,Low Risk
U189,2024,8,622848.0,Salary Increases & Fixed Expenses Remain Stable,256310,98887.0,125056,223943.0,32367.0,12.63,0.03,High Risk
U189,2024,9,655215.0,Salary Increases & Fixed Expenses Remain Stable,256310,98887.0,122214,221101.0,35209.0,13.74,-0.02,High Risk
U189,2024,10,690424.0,Salary Increases & Fixed Expenses Remain Stable,256310,98887.0,135643,234530.0,21780.0,8.5,-0.02,High Risk
U189,2024,11,712204.0,Salary Increases & Fixed Expenses Remain Stable,256310,98887.0,93610,192497.0,63813.0,24.9,0.03,Medium Risk
U189,2024,12,776017.0,Salary Increases & Fixed Expenses Remain Stable,256310,98887.0,95693,194580.0,61730.0,24.08,0.04,Medium Risk
U190,2024,1,245865.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,99568,161155.0,79156.0,32.94,-0.01,Low Risk
U190,2024,2,325021.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,85379,146966.0,93345.0,38.84,0.05,Low Risk
U190,2024,3,418366.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,130998,192585.0,47726.0,19.86,0.03,Medium Risk
U190,2024,4,466092.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,114591,176178.0,64133.0,26.69,-0.01,Low Risk
U190,2024,5,530225.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,99104,160691.0,79620.0,33.13,-0.03,Low Risk
U190,2024,6,609845.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,118575,180162.0,60149.0,25.03,0.03,Low Risk
U190,2024,7,669994.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,97884,159471.0,80840.0,33.64,-0.01,Low Risk
U190,2024,8,750834.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,78372,139959.0,100352.0,41.76,-0.03,Low Risk
U190,2024,9,851186.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,126236,187823.0,52488.0,21.84,0.02,Medium Risk
U190,2024,10,903674.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,117963,179550.0,60761.0,25.28,-0.05,Low Risk
U190,2024,11,964435.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,113048,174635.0,65676.0,27.33,-0.0,Low Risk
U190,2024,12,1030111.0,Stable Salary & Stable Fixed Expenses,240311,61587.0,105571,167158.0,73153.0,30.44,-0.02,Low Risk
U191,2024,1,247388.0,Salary Increases & Fixed Expenses Remain Stable,242176,70925.0,94589,165514.0,76662.0,31.66,-0.04,Low Risk
U191,2024,2,324050.0,Salary Increases & Fixed Expenses Remain Stable,242176,70925.0,89761,160686.0,81490.0,33.65,0.01,Low Risk
U191,2024,3,405540.0,Salary Increases & Fixed Expenses Remain Stable,242176,70925.0,108232,179157.0,63019.0,26.02,0.01,Low Risk
U191,2024,4,468559.0,Salary Increases & Fixed Expenses Remain Stable,242176,70925.0,114818,185743.0,56433.0,23.3,-0.01,Medium Risk
U191,2024,5,524992.0,Salary Increases & Fixed Expenses Remain Stable,242176,70925.0,101047,171972.0,70204.0,28.99,0.03,Low Risk
U191,2024,6,595196.0,Salary Increases & Fixed Expenses Remain Stable,268751,70925.0,80961,151886.0,116865.0,43.48,0.03,Low Risk
U191,2024,7,712061.0,Salary Increases & Fixed Expenses Remain Stable,268751,70925.0,104719,175644.0,93107.0,34.64,0.05,Low Risk
U191,2024,8,805168.0,Salary Increases & Fixed Expenses Remain Stable,268751,70925.0,119470,190395.0,78356.0,29.16,0.02,Low Risk
U191,2024,9,883524.0,Salary Increases & Fixed Expenses Remain Stable,268751,70925.0,100196,171121.0,97630.0,36.33,0.02,Low Risk
U191,2024,10,981154.0,Salary Increases & Fixed Expenses Remain Stable,268751,70925.0,99391,170316.0,98435.0,36.63,-0.0,Low Risk
U191,2024,11,1079589.0,Salary Increases & Fixed Expenses Remain Stable,268751,70925.0,133003,203928.0,64823.0,24.12,-0.03,Medium Risk
U191,2024,12,1144412.0,Salary Increases & Fixed Expenses Remain Stable,268751,70925.0,132452,203377.0,65374.0,24.33,0.05,Medium Risk
U192,2024,1,226320.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,72428,187748.0,23988.0,11.33,0.02,High Risk
U192,2024,2,250308.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,67140,182460.0,29276.0,13.83,-0.03,High Risk
U192,2024,3,279584.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,67857,183177.0,28559.0,13.49,-0.03,High Risk
U192,2024,4,308143.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,94031,209351.0,2385.0,1.13,-0.03,High Risk
U192,2024,5,310528.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,82991,198311.0,13425.0,6.34,0.01,High Risk
U192,2024,6,323953.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,102750,218070.0,-6334.0,-2.99,0.02,High Risk
U192,2024,7,317619.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,86690,202010.0,9726.0,4.59,-0.04,High Risk
U192,2024,8,327345.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,87626,202946.0,8790.0,4.15,-0.01,High Risk
U192,2024,9,336135.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,78112,193432.0,18304.0,8.64,-0.04,High Risk
U192,2024,10,354439.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,79203,194523.0,17213.0,8.13,0.01,High Risk
U192,2024,11,371652.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,69375,184695.0,27041.0,12.77,0.05,High Risk
U192,2024,12,398693.0,Stable Salary & Stable Fixed Expenses,211736,115320.0,98707,214027.0,-2291.0,-1.08,0.02,High Risk
U193,2024,1,220488.0,Salary Increases & Fixed Expenses Remain Stable,167206,43132.0,44942,88074.0,79132.0,47.33,0.01,Low Risk
U193,2024,2,299620.0,Salary Increases & Fixed Expenses Remain Stable,167206,43132.0,33762,76894.0,90312.0,54.01,-0.02,Low Risk
U193,2024,3,389932.0,Salary Increases & Fixed Expenses Remain Stable,167206,43132.0,35868,79000.0,88206.0,52.75,0.05,Low Risk
U193,2024,4,478138.0,Salary Increases & Fixed Expenses Remain Stable,185362,43132.0,37395,80527.0,104835.0,56.56,-0.02,Low Risk
U193,2024,5,582973.0,Salary Increases & Fixed Expenses Remain Stable,185362,43132.0,45189,88321.0,97041.0,52.35,-0.01,Low Risk
U193,2024,6,680014.0,Salary Increases & Fixed Expenses Remain Stable,185362,43132.0,40095,83227.0,102135.0,55.1,-0.03,Low Risk
U193,2024,7,782149.0,Salary Increases & Fixed Expenses Remain Stable,185362,43132.0,38157,81289.0,104073.0,56.15,-0.03,Low Risk
U193,2024,8,886222.0,Salary Increases & Fixed Expenses Remain Stable,185362,43132.0,44180,87312.0,98050.0,52.9,0.0,Low Risk
U193,2024,9,984272.0,Salary Increases & Fixed Expenses Remain Stable,185362,43132.0,55444,98576.0,86786.0,46.82,-0.01,Low Risk
U193,2024,10,1071058.0,Salary Increases & Fixed Expenses Remain Stable,185362,43132.0,41396,84528.0,100834.0,54.4,-0.04,Low Risk
U193,2024,11,1171892.0,Salary Increases & Fixed Expenses Remain Stable,185362,43132.0,60357,103489.0,81873.0,44.17,0.01,Low Risk
U193,2024,12,1253765.0,Salary Increases & Fixed Expenses Remain Stable,185362,43132.0,43991,87123.0,98239.0,53.0,0.04,Low Risk
U194,2024,1,250000.0,Salary Increases & Fixed Expenses Remain Stable,282806,106710.0,60376,167086.0,115720.0,40.92,0.01,Low Risk
U194,2024,2,365720.0,Salary Increases & Fixed Expenses Remain Stable,282806,106710.0,75545,182255.0,100551.0,35.55,0.02,Low Risk
U194,2024,3,466271.0,Salary Increases & Fixed Expenses Remain Stable,282806,106710.0,106275,212985.0,69821.0,24.69,0.02,Medium Risk
U194,2024,4,536092.0,Salary Increases & Fixed Expenses Remain Stable,282806,106710.0,74490,181200.0,101606.0,35.93,-0.03,Low Risk
U194,2024,5,637698.0,Salary Increases & Fixed Expenses Remain Stable,282806,106710.0,61413,168123.0,114683.0,40.55,-0.03,Low Risk
U194,2024,6,752381.0,Salary Increases & Fixed Expenses Remain Stable,289399,106710.0,79584,186294.0,103105.0,35.63,0.02,Low Risk
U194,2024,7,855486.0,Salary Increases & Fixed Expenses Remain Stable,289399,106710.0,69258,175968.0,113431.0,39.2,-0.05,Low Risk
U194,2024,8,968917.0,Salary Increases & Fixed Expenses Remain Stable,289399,106710.0,74299,181009.0,108390.0,37.45,0.02,Low Risk
U194,2024,9,1077307.0,Salary Increases & Fixed Expenses Remain Stable,289399,106710.0,91648,198358.0,91041.0,31.46,0.04,Low Risk
U194,2024,10,1168348.0,Salary Increases & Fixed Expenses Remain Stable,289399,106710.0,97774,204484.0,84915.0,29.34,-0.01,Low Risk
U194,2024,11,1253263.0,Salary Increases & Fixed Expenses Remain Stable,289399,106710.0,84759,191469.0,97930.0,33.84,-0.01,Low Risk
U194,2024,12,1351193.0,Salary Increases & Fixed Expenses Remain Stable,289399,106710.0,105594,212304.0,77095.0,26.64,-0.03,Low Risk
U195,2024,1,200675.0,Salary Increases & Fixed Expenses Remain Stable,134163,51048.0,59520,110568.0,23595.0,17.59,-0.03,Medium Risk
U195,2024,2,224270.0,Salary Increases & Fixed Expenses Remain Stable,134163,51048.0,50162,101210.0,32953.0,24.56,-0.02,Medium Risk
U195,2024,3,257223.0,Salary Increases & Fixed Expenses Remain Stable,134163,51048.0,63936,114984.0,19179.0,14.3,-0.02,High Risk
U195,2024,4,276402.0,Salary Increases & Fixed Expenses Remain Stable,140170,51048.0,61680,112728.0,27442.0,19.58,0.01,Medium Risk
U195,2024,5,303844.0,Salary Increases & Fixed Expenses Remain Stable,140170,51048.0,52603,103651.0,36519.0,26.05,0.04,Low Risk
U195,2024,6,340363.0,Salary Increases & Fixed Expenses Remain Stable,140170,51048.0,54019,105067.0,35103.0,25.04,-0.04,Low Risk
U195,2024,7,375466.0,Salary Increases & Fixed Expenses Remain Stable,140170,51048.0,50865,101913.0,38257.0,27.29,0.03,Low Risk
U195,2024,8,413723.0,Salary Increases & Fixed Expenses Remain Stable,140170,51048.0,63505,114553.0,25617.0,18.28,0.04,Medium Risk
U195,2024,9,439340.0,Salary Increases & Fixed Expenses Remain Stable,140170,51048.0,61419,112467.0,27703.0,19.76,-0.03,Medium Risk
U195,2024,10,467043.0,Salary Increases & Fixed Expenses Remain Stable,140170,51048.0,67589,118637.0,21533.0,15.36,-0.0,Medium Risk
U195,2024,11,488576.0,Salary Increases & Fixed Expenses Remain Stable,140170,51048.0,69248,120296.0,19874.0,14.18,-0.03,High Risk
U195,2024,12,508450.0,Salary Increases & Fixed Expenses Remain Stable,140170,51048.0,44292,95340.0,44830.0,31.98,-0.01,Low Risk
U196,2024,1,219694.0,Salary Increases & Fixed Expenses Remain Stable,203602,66220.0,57555,123775.0,79827.0,39.21,0.05,Low Risk
U196,2024,2,299521.0,Salary Increases & Fixed Expenses Remain Stable,203602,66220.0,51132,117352.0,86250.0,42.36,-0.01,Low Risk
U196,2024,3,385771.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,64528,130748.0,100643.0,43.49,-0.05,Low Risk
U196,2024,4,486414.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,54025,120245.0,111146.0,48.03,-0.04,Low Risk
U196,2024,5,597560.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,54154,120374.0,111017.0,47.98,0.04,Low Risk
U196,2024,6,708577.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,56186,122406.0,108985.0,47.1,-0.05,Low Risk
U196,2024,7,817562.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,47447,113667.0,117724.0,50.88,0.04,Low Risk
U196,2024,8,935286.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,67908,134128.0,97263.0,42.03,0.01,Low Risk
U196,2024,9,1032549.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,58528,124748.0,106643.0,46.09,0.03,Low Risk
U196,2024,10,1139192.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,52601,118821.0,112570.0,48.65,0.01,Low Risk
U196,2024,11,1251762.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,58713,124933.0,106458.0,46.01,0.02,Low Risk
U196,2024,12,1358220.0,Salary Increases & Fixed Expenses Remain Stable,231391,66220.0,55506,121726.0,109665.0,47.39,-0.02,Low Risk
U197,2024,1,158401.0,Stable Salary & Decreasing Fixed Expenses,144875,74660.0,32140,106800.0,38075.0,26.28,-0.01,Low Risk
U197,2024,2,196476.0,Stable Salary & Decreasing Fixed Expenses,144875,74660.0,41513,116173.0,28702.0,19.81,0.04,Medium Risk
U197,2024,3,225178.0,Stable Salary & Decreasing Fixed Expenses,144875,74660.0,30567,105227.0,39648.0,27.37,-0.03,Low Risk
U197,2024,4,264826.0,Stable Salary & Decreasing Fixed Expenses,144875,74660.0,42508,117168.0,27707.0,19.12,0.02,Medium Risk
U197,2024,5,292533.0,Stable Salary & Decreasing Fixed Expenses,144875,74660.0,30393,105053.0,39822.0,27.49,0.02,Low Risk
U197,2024,6,332355.0,Stable Salary & Decreasing Fixed Expenses,144875,74660.0,36518,111178.0,33697.0,23.26,-0.01,Medium Risk
U197,2024,7,366052.0,Stable Salary & Decreasing Fixed Expenses,144875,73532.0,30326,103858.0,41017.0,28.31,-0.01,Low Risk
U197,2024,8,407069.0,Stable Salary & Decreasing Fixed Expenses,144875,73532.0,41863,115395.0,29480.0,20.35,0.05,Medium Risk
U197,2024,9,436549.0,Stable Salary & Decreasing Fixed Expenses,144875,73532.0,35557,109089.0,35786.0,24.7,0.04,Medium Risk
U197,2024,10,472335.0,Stable Salary & Decreasing Fixed Expenses,144875,73532.0,34631,108163.0,36712.0,25.34,0.03,Low Risk
U197,2024,11,509047.0,Stable Salary & Decreasing Fixed Expenses,144875,73532.0,31483,105015.0,39860.0,27.51,0.02,Low Risk
U197,2024,12,548907.0,Stable Salary & Decreasing Fixed Expenses,144875,73532.0,36447,109979.0,34896.0,24.09,0.02,Medium Risk
U198,2024,1,250000.0,Salary Increases & Fixed Expenses Increase,293401,99128.0,66769,165897.0,127504.0,43.46,0.05,Low Risk
U198,2024,2,377504.0,Salary Increases & Fixed Expenses Increase,293401,99128.0,60645,159773.0,133628.0,45.54,-0.0,Low Risk
U198,2024,3,511132.0,Salary Increases & Fixed Expenses Increase,293401,99128.0,74469,173597.0,119804.0,40.83,0.03,Low Risk
U198,2024,4,630936.0,Salary Increases & Fixed Expenses Increase,293401,99128.0,82392,181520.0,111881.0,38.13,-0.02,Low Risk
U198,2024,5,742817.0,Salary Increases & Fixed Expenses Increase,293401,99128.0,64063,163191.0,130210.0,44.38,0.04,Low Risk
U198,2024,6,873027.0,Salary Increases & Fixed Expenses Increase,317659,99128.0,69216,168344.0,149315.0,47.0,-0.01,Low Risk
U198,2024,7,1022342.0,Salary Increases & Fixed Expenses Increase,317659,99128.0,64744,163872.0,153787.0,48.41,-0.04,Low Risk
U198,2024,8,1176129.0,Salary Increases & Fixed Expenses Increase,317659,100157.0,70453,170610.0,147049.0,46.29,0.02,Low Risk
U198,2024,9,1323178.0,Salary Increases & Fixed Expenses Increase,317659,100157.0,69387,169544.0,148115.0,46.63,0.01,Low Risk
U198,2024,10,1471293.0,Salary Increases & Fixed Expenses Increase,317659,100157.0,88771,188928.0,128731.0,40.52,0.04,Low Risk
U198,2024,11,1600024.0,Salary Increases & Fixed Expenses Increase,317659,102003.0,73194,175197.0,142462.0,44.85,0.05,Low Risk
U198,2024,12,1742486.0,Salary Increases & Fixed Expenses Increase,317659,102003.0,65667,167670.0,149989.0,47.22,0.02,Low Risk
U199,2024,1,239311.0,Salary Increases & Fixed Expenses Increase,121723,41556.0,30334,71890.0,49833.0,40.94,0.02,Low Risk
U199,2024,2,289144.0,Salary Increases & Fixed Expenses Increase,121723,41556.0,32729,74285.0,47438.0,38.97,0.03,Low Risk
U199,2024,3,336582.0,Salary Increases & Fixed Expenses Increase,131089,43172.0,33683,76855.0,54234.0,41.37,0.01,Low Risk
U199,2024,4,390816.0,Salary Increases & Fixed Expenses Increase,131089,43172.0,34066,77238.0,53851.0,41.08,0.0,Low Risk
U199,2024,5,444667.0,Salary Increases & Fixed Expenses Increase,131089,44145.0,34559,78704.0,52385.0,39.96,-0.01,Low Risk
U199,2024,6,497052.0,Salary Increases & Fixed Expenses Increase,131089,44145.0,34060,78205.0,52884.0,40.34,0.02,Low Risk
U199,2024,7,549936.0,Salary Increases & Fixed Expenses Increase,131089,45587.0,31169,76756.0,54333.0,41.45,0.01,Low Risk
U199,2024,8,604269.0,Salary Increases & Fixed Expenses Increase,131089,45587.0,39132,84719.0,46370.0,35.37,0.04,Low Risk
U199,2024,9,650639.0,Salary Increases & Fixed Expenses Increase,131089,45587.0,27005,72592.0,58497.0,44.62,-0.0,Low Risk
U199,2024,10,709136.0,Salary Increases & Fixed Expenses Increase,131089,45587.0,29193,74780.0,56309.0,42.95,-0.01,Low Risk
U199,2024,11,765445.0,Salary Increases & Fixed Expenses Increase,131089,45587.0,32590,78177.0,52912.0,40.36,0.02,Low Risk
U199,2024,12,818357.0,Salary Increases & Fixed Expenses Increase,131089,45587.0,26594,72181.0,58908.0,44.94,-0.01,Low Risk
U200,2024,1,135539.0,Stable Salary & Increasing Fixed Expenses,77552,29726.0,34096,63822.0,13730.0,17.7,0.05,Medium Risk
U200,2024,2,149269.0,Stable Salary & Increasing Fixed Expenses,77552,29726.0,31087,60813.0,16739.0,21.58,0.01,Medium Risk
U200,2024,3,166008.0,Stable Salary & Increasing Fixed Expenses,77552,29726.0,31219,60945.0,16607.0,21.41,-0.03,Medium Risk
U200,2024,4,182615.0,Stable Salary & Increasing Fixed Expenses,77552,30897.0,36877,67774.0,9778.0,12.61,-0.0,High Risk
U200,2024,5,192393.0,Stable Salary & Increasing Fixed Expenses,77552,30897.0,26639,57536.0,20016.0,25.81,0.01,Low Risk
U200,2024,6,212409.0,Stable Salary & Increasing Fixed Expenses,77552,30897.0,28203,59100.0,18452.0,23.79,-0.03,Medium Risk
U200,2024,7,230861.0,Stable Salary & Increasing Fixed Expenses,77552,30897.0,35566,66463.0,11089.0,14.3,-0.03,High Risk
U200,2024,8,241950.0,Stable Salary & Increasing Fixed Expenses,77552,30897.0,24807,55704.0,21848.0,28.17,0.01,Low Risk
U200,2024,9,263798.0,Stable Salary & Increasing Fixed Expenses,77552,30897.0,33353,64250.0,13302.0,17.15,-0.03,Medium Risk
U200,2024,10,277100.0,Stable Salary & Increasing Fixed Expenses,77552,30897.0,32929,63826.0,13726.0,17.7,-0.04,Medium Risk
U200,2024,11,290826.0,Stable Salary & Increasing Fixed Expenses,77552,30897.0,41050,71947.0,5605.0,7.23,0.02,High Risk
U200,2024,12,296431.0,Stable Salary & Increasing Fixed Expenses,77552,30897.0,38417,69314.0,8238.0,10.62,0.01,High Risk
U201,2024,1,250000.0,Stable Salary & Increasing Fixed Expenses,259177,69424.0,64106,133530.0,125647.0,48.48,0.05,Low Risk
U201,2024,2,375647.0,Stable Salary & Increasing Fixed Expenses,259177,69424.0,76246,145670.0,113507.0,43.8,-0.04,Low Risk
U201,2024,3,489154.0,Stable Salary & Increasing Fixed Expenses,259177,69424.0,57860,127284.0,131893.0,50.89,-0.03,Low Risk
U201,2024,4,621047.0,Stable Salary & Increasing Fixed Expenses,259177,69424.0,55969,125393.0,133784.0,51.62,0.01,Low Risk
U201,2024,5,754831.0,Stable Salary & Increasing Fixed Expenses,259177,69424.0,77396,146820.0,112357.0,43.35,-0.03,Low Risk
U201,2024,6,867188.0,Stable Salary & Increasing Fixed Expenses,259177,69424.0,65969,135393.0,123784.0,47.76,0.0,Low Risk
U201,2024,7,990972.0,Stable Salary & Increasing Fixed Expenses,259177,69424.0,59780,129204.0,129973.0,50.15,-0.01,Low Risk
U201,2024,8,1120945.0,Stable Salary & Increasing Fixed Expenses,259177,69424.0,56606,126030.0,133147.0,51.37,0.04,Low Risk
U201,2024,9,1254092.0,Stable Salary & Increasing Fixed Expenses,259177,69424.0,59825,129249.0,129928.0,50.13,-0.01,Low Risk
U201,2024,10,1384020.0,Stable Salary & Increasing Fixed Expenses,259177,70471.0,74404,144875.0,114302.0,44.1,-0.03,Low Risk
U201,2024,11,1498322.0,Stable Salary & Increasing Fixed Expenses,259177,70471.0,62349,132820.0,126357.0,48.75,0.02,Low Risk
U201,2024,12,1624679.0,Stable Salary & Increasing Fixed Expenses,259177,70471.0,67916,138387.0,120790.0,46.61,0.02,Low Risk
U202,2024,1,212887.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,115964,219329.0,-8227.0,-3.9,-0.01,High Risk
U202,2024,2,204660.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,139469,242834.0,-31732.0,-15.03,-0.02,High Risk
U202,2024,3,172928.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,108177,211542.0,-440.0,-0.21,-0.03,High Risk
U202,2024,4,172488.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,110784,214149.0,-3047.0,-1.44,-0.0,High Risk
U202,2024,5,169441.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,138338,241703.0,-30601.0,-14.5,-0.0,High Risk
U202,2024,6,138840.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,115952,219317.0,-8215.0,-3.89,-0.01,High Risk
U202,2024,7,130625.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,130659,234024.0,-22922.0,-10.86,0.04,High Risk
U202,2024,8,107703.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,124494,227859.0,-16757.0,-7.94,-0.0,High Risk
U202,2024,9,90946.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,106837,210202.0,900.0,0.43,-0.0,High Risk
U202,2024,10,91846.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,108415,211780.0,-678.0,-0.32,0.0,High Risk
U202,2024,11,91168.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,146840,250205.0,-39103.0,-18.52,-0.01,High Risk
U202,2024,12,52065.0,Stable Salary & Increasing Fixed Expenses,211102,103365.0,136100,239465.0,-28363.0,-13.44,-0.02,High Risk
U203,2024,1,250000.0,Salary Increases & Fixed Expenses Increase,265759,110568.0,108635,219203.0,46556.0,17.52,-0.0,Medium Risk
U203,2024,2,296556.0,Salary Increases & Fixed Expenses Increase,265759,110568.0,122055,232623.0,33136.0,12.47,-0.03,High Risk
U203,2024,3,329692.0,Salary Increases & Fixed Expenses Increase,265759,110568.0,97489,208057.0,57702.0,21.71,0.01,Medium Risk
U203,2024,4,387394.0,Salary Increases & Fixed Expenses Increase,265759,110568.0,121045,231613.0,34146.0,12.85,0.03,High Risk
U203,2024,5,421540.0,Salary Increases & Fixed Expenses Increase,265759,111780.0,89633,201413.0,64346.0,24.21,-0.01,Medium Risk
U203,2024,6,485886.0,Salary Increases & Fixed Expenses Increase,281846,111780.0,119197,230977.0,50869.0,18.05,-0.01,Medium Risk
U203,2024,7,536755.0,Salary Increases & Fixed Expenses Increase,281846,111780.0,126844,238624.0,43222.0,15.34,-0.04,Medium Risk
U203,2024,8,579977.0,Salary Increases & Fixed Expenses Increase,281846,113155.0,98353,211508.0,70338.0,24.96,0.03,Medium Risk
U203,2024,9,650315.0,Salary Increases & Fixed Expenses Increase,281846,113155.0,134683,247838.0,34008.0,12.07,-0.03,High Risk
U203,2024,10,684323.0,Salary Increases & Fixed Expenses Increase,281846,113155.0,92564,205719.0,76127.0,27.01,-0.01,Low Risk
U203,2024,11,760450.0,Salary Increases & Fixed Expenses Increase,281846,113956.0,134701,248657.0,33189.0,11.78,-0.0,High Risk
U203,2024,12,793639.0,Salary Increases & Fixed Expenses Increase,281846,113956.0,107525,221481.0,60365.0,21.42,0.03,Medium Risk
U204,2024,1,249634.0,Salary Increases & Fixed Expenses Remain Stable,238836,80807.0,112167,192974.0,45862.0,19.2,0.05,Medium Risk
U204,2024,2,295496.0,Salary Increases & Fixed Expenses Remain Stable,238836,80807.0,83239,164046.0,74790.0,31.31,-0.03,Low Risk
U204,2024,3,370286.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,104501,185308.0,63134.0,25.41,-0.0,Low Risk
U204,2024,4,433420.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,121191,201998.0,46444.0,18.69,-0.03,Medium Risk
U204,2024,5,479864.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,87633,168440.0,80002.0,32.2,-0.01,Low Risk
U204,2024,6,559866.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,117668,198475.0,49967.0,20.11,0.04,Medium Risk
U204,2024,7,609833.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,112387,193194.0,55248.0,22.24,0.04,Medium Risk
U204,2024,8,665081.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,109613,190420.0,58022.0,23.35,0.02,Medium Risk
U204,2024,9,723103.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,119978,200785.0,47657.0,19.18,0.03,Medium Risk
U204,2024,10,770760.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,117910,198717.0,49725.0,20.01,-0.03,Medium Risk
U204,2024,11,820485.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,134717,215524.0,32918.0,13.25,0.04,High Risk
U204,2024,12,853403.0,Salary Increases & Fixed Expenses Remain Stable,248442,80807.0,90771,171578.0,76864.0,30.94,-0.02,Low Risk
U205,2024,1,236222.0,Stable Salary & Increasing Fixed Expenses,197883,49427.0,121116,170543.0,27340.0,13.82,-0.05,High Risk
U205,2024,2,263562.0,Stable Salary & Increasing Fixed Expenses,197883,49427.0,120862,170289.0,27594.0,13.94,-0.04,High Risk
U205,2024,3,291156.0,Stable Salary & Increasing Fixed Expenses,197883,49427.0,127433,176860.0,21023.0,10.62,0.03,High Risk
U205,2024,4,312179.0,Stable Salary & Increasing Fixed Expenses,197883,49427.0,109247,158674.0,39209.0,19.81,0.03,Medium Risk
U205,2024,5,351388.0,Stable Salary & Increasing Fixed Expenses,197883,50866.0,105512,156378.0,41505.0,20.97,-0.0,Medium Risk
U205,2024,6,392893.0,Stable Salary & Increasing Fixed Expenses,197883,50866.0,129695,180561.0,17322.0,8.75,-0.02,High Risk
U205,2024,7,410215.0,Stable Salary & Increasing Fixed Expenses,197883,50866.0,107839,158705.0,39178.0,19.8,0.03,Medium Risk
